0,0.0098605,0.017444,0.020038,0.022974,0.026318,0.030121,0.033346,0.037013,0.040998,0.043323,0.047035,0.051055,0.055219,0.056516,0.060386,0.06444,0.06607,0.06978,0.073609,0.07758,0.079244,0.08294,0.086805,0.088979,0.092666,0.09656,0.10065,0.10273,0.10673,0.1109,0.1152,0.11726,0.12148,0.12573,0.12996,0.13219,0.13632,0.14041,0.14292,0.14688,0.15085,0.15512,0.15737,0.16165,0.1668,0.16841,0.17363,0.17925,0.18482,0.19015,0.19137,0.19645,0.20124,0.20573,0.20993,0.21122,0.21519,0.21891,0.2224,0.22567,0.22873,0.23082,0.23254,0.23522,0.23774,0.2401,0.24231,0.24437,0.24629,0.24808,0.24822,0.24985,0.25135,0.25274,0.254,0.25516,0.25446,0.25544,0.25631,0.25708,0.25584,0.25642,0.25495,0.25412,0.25438,0.25314,0.25278,0.25249,0.25267,0.25236
1.9023e-17,0.007926,0.01523,0.017452,0.019908,0.022632,0.025583,0.028187,0.030757,0.033494,0.036497,0.038846,0.041291,0.0438,0.046786,0.048983,0.051205,0.054646,0.056646,0.058646,0.060614,0.064061,0.065879,0.067679,0.07105,0.072751,0.074395,0.075984,0.07903,0.080563,0.082032,0.083304,0.086035,0.08742,0.088768,0.090072,0.091996,0.09323,0.094411,0.095634,0.096614,0.097748,0.0988,0.09884,0.099595,0.10048,0.099409,0.099983,0.10067,0.10184,0.10297,0.098925,0.09948,0.10013,0.10085,0.10162,0.095605,0.095903,0.096268,0.096673,0.097104,0.097541,0.098041,0.090127,0.090322,0.090544,0.090785,0.091039,0.091301,0.091569,0.091838,0.083283,0.083425,0.083575,0.083733,0.083894,0.084058,0.076192,0.076281,0.076376,0.076474,0.070037,0.070084,0.06541,0.062352,0.062333,0.059689,0.058996,0.058568,0.058763,0.058348
0.31067,0.30648,0.29958,0.294,0.28927,0.28508,0.28122,0.27718,0.27341,0.26981,0.26605,0.26245,0.25895,0.25551,0.25198,0.24853,0.24512,0.24163,0.2382,0.23481,0.23144,0.22803,0.22464,0.22128,0.21788,0.21451,0.21115,0.20781,0.20444,0.20109,0.19775,0.19442,0.19107,0.18773,0.18441,0.18108,0.17775,0.17442,0.1711,0.16777,0.16445,0.16113,0.15781,0.15449,0.15118,0.14786,0.14454,0.14123,0.13792,0.13461,0.1313,0.12799,0.12468,0.12137,0.11806,0.11475,0.11144,0.10813,0.10483,0.10152,0.098214,0.094908,0.091604,0.088297,0.084991,0.081686,0.078382,0.075078,0.071774,0.068471,0.065169,0.061866,0.058563,0.05526,0.051959,0.048657,0.045356,0.042055,0.038755,0.035455,0.032155,0.028856,0.025558,0.022259,0.018962,0.015666,0.012372,0.0090796,0.0057854,0.0028997,0.0014618
1.5708,1.5708,1.5708,1.5708,1.571,1.5711,1.5701,1.5707,1.569,1.5662,1.5683,1.5657,1.5649,1.569,1.5653,1.569,1.5791,1.5689,1.5776,1.5924,1.6125,1.5901,1.6078,1.6288,1.6056,1.6245,1.6448,1.6651,1.6404,1.6587,1.6758,1.6924,1.6691,1.6826,1.6941,1.7036,1.6854,1.6934,1.6997,1.685,1.6911,1.6939,1.6954,1.6883,1.6907,1.6895,1.6901,1.6902,1.6877,1.679,1.67,1.698,1.6942,1.689,1.6827,1.6756,1.724,1.722,1.719,1.7154,1.7113,1.7071,1.7019,1.7754,1.774,1.7721,1.7699,1.7676,1.765,1.7623,1.7595,1.8481,1.8469,1.8456,1.8441,1.8425,1.8408,1.9304,1.9296,1.9286,1.9275,2.0085,2.0079,2.0732,2.1212,2.1215,2.1703,2.1872,2.2024,2.1945,2.2132
0,0.0054805,0.0059469,0.0075748,0.0095361,0.011775,0.01483,0.012934,0.016274,0.020715,0.016362,0.02091,0.026549,0.032928,0.024735,0.030574,0.035724,0.027868,0.032408,0.03525,0.035673,0.031895,0.032121,0.030476,0.028761,0.026902,0.024345,0.021687,0.020731,0.018159,0.016287,0.015272,0.013146,0.012286,0.012572,0.013499,0.0097812,0.011061,0.013729,0.0088251,0.011682,0.017635,0.030801,0.01672,0.033155,0.06578,0.037853,0.07644,0.1253,0.1781,0.23122,0.19697,0.25154,0.30511,0.35713,0.40743,0.38023,0.43179,0.48183,0.53032,0.5773,0.62295,0.65514,0.65234,0.69838,0.74329,0.78712,0.82991,0.87176,0.9127,0.95279,0.95388,0.99611,1.0375,1.0781,1.1179,1.1571,1.172,1.2132,1.2536,1.2932,1.3191,1.3601,1.3749,1.4282,1.4681,1.4999,1.5236,1.5265,1.5587,1.5625
